DateTime,DeviceId,AccuracyRadius,Latitude,Longitude,Time,Title,Url,SearchTerms
"7/19/2023 8:09:08 AM +00:00",,,,,"7/19/2023 8:09:10 AM +00:00",Introduction to Python | First Step to Python Coding,"https://www.bing.com/aclick?ld=e8PuaX1kCa9bxxe3oXVhhJSzVUCUx5PE2h4_snks7YLrytkCSn4WFuOFS0muB2YBRbz4K-V7wu8ksReR9Lw2JX_wA3wC8UcHTLJexrS5q2vxlhxVLpya4i29YpwXv0J_3rrYIU6Eo7Uz86PGPOM9LIAYxaY_2NlmcrVyqIFSW3n6AIX-0KmOfhzDqu4kQwuDmr7uhSTw&u=aHR0cHMlM2ElMmYlMmZjb2RlZmluaXR5LmNvbSUyZnN0YXJ0JTJmdjE2JTNmdXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkNTY2NzU4MDU0JTI2dXRtX2NvbnRlbnQlM2QxMTgwODc3MTgyODU4NDA4JTI2dXRtX3Rlcm0lM2RweXRob24lMjUyMGNvbXB1dGVyJTI1MjBsYW5ndWFnZSUyNm1zY2xraWQlM2Q2OGM4ZTI4MDlkYjExYWUwZGMyMzg2MzcwNzk1MTZiZQ&rlid=68c8e2809db11ae0dc238637079516be",python
"7/19/2023 8:06:34 AM +00:00",,,,,"7/19/2023 8:08:37 AM +00:00",freeCodeCamp.org,"https://www.freecodecamp.org/",online coding classes free
"7/19/2023 8:06:34 AM +00:00",,,,,"7/19/2023 8:06:39 AM +00:00",Learn coding for free | Computer coding for beginners,"https://www.bing.com/aclick?ld=e8_Gs2tRPxzmfxSQ376oTbbjVUCUyLfrxBVrDorExEXzMD0REOeMW2goyuBo4sPM5iyMpjaehF9S6CWCdSCenNqoNbYk-kYp-yIVIU8x8CG7egP09VTKZ7zktWAtlaUlLfuSqhqAo3uvM5JQi-DCq99x1WZ63phztnwjs8xcERz5yp1ioHnf2jnks8_5i1m7NVkhGjWQ&u=aHR0cHMlM2ElMmYlMmZjb2RlZmluaXR5LmNvbSUyZmZ1bm5lbCUyZnF1aXolM2Z1dG1fc291cmNlJTNkYmluZyUyNnV0bV9tZWRpdW0lM2RjcGMlMjZ1dG1fY2FtcGFpZ24lM2Q1NjY3NTgwNTQlMjZ1dG1fY29udGVudCUzZDExODg1NzM3NjM3MjYwMTUlMjZ1dG1fdGVybSUzZGNvZGluZyUyNTIwY2xhc3NlcyUyNTIwZm9yJTI1MjBmcmVlJTI1MjBvbmxpbmUlMjZtc2Nsa2lkJTNkN2FiODU5NGY3NWVjMTI0YWNkNmYzZGY4ZWM2NmNjMGI&rlid=7ab8594f75ec124acd6f3df8ec66cc0b",online coding classes free
"7/19/2023 8:05:31 AM +00:00",,,,,"7/19/2023 8:06:09 AM +00:00",Best Coding Courses & Certifications [2023] | Coursera,"https://www.coursera.org/courses?query=coding",online coding classes
"7/19/2023 8:05:31 AM +00:00",,,,,"7/19/2023 8:05:51 AM +00:00",freeCodeCamp.org,"https://www.freecodecamp.org/",online coding classes
"7/19/2023 8:04:21 AM +00:00",,,,,,,,imazing
"7/19/2023 8:01:16 AM +00:00",,,,,,,,how to see battery health on ipad
"7/19/2023 6:35:05 AM +00:00",,,,,"7/19/2023 6:35:47 AM +00:00",Gmail,"https://mail.google.com/mail/?tab=wm",google 
"7/19/2023 6:09:10 AM +00:00",,,,,"7/19/2023 6:25:25 AM +00:00",Google,"https://www.google.com/",google 
"7/19/2023 6:09:10 AM +00:00",,,,,"7/19/2023 6:09:13 AM +00:00",Gmail,"https://mail.google.com/mail/?tab=wm",google 
"7/19/2023 6:08:44 AM +00:00",,,,,"7/19/2023 6:08:54 AM +00:00",Google Drive: Sign-in,"https://drive.google.com/",google drive
"7/19/2023 5:58:45 AM +00:00",,,,,"7/19/2023 5:58:56 AM +00:00",How to Decode iPhone Analytics Data – TechCult,"https://techcult.com/how-to-decode-iphone-analytics-data/",how to decode iphone analytics data
"7/19/2023 3:35:17 AM +00:00",,,,,"7/19/2023 3:35:28 AM +00:00",Get Apple TV Preview from the Microsoft Store,"https://apps.microsoft.com/store/detail/apple-tv-preview/9NM4T8B9JQZ1",apple tv preview windows
"7/19/2023 3:35:04 AM +00:00",,,,,,,,apple tv pre
"7/18/2023 3:23:53 PM +00:00",,,,,"7/18/2023 3:23:56 PM +00:00",Log In,"https://accounts.google.com/Login",gmail sign in email
"7/18/2023 2:03:47 PM +00:00",,,,,"7/18/2023 2:05:43 PM +00:00",How To Decode iPhone Analytics Data? (3 Pro Methods),"https://appleminati.com/how-to-decode-iphone-analytics-data/",how to decode iphone analytics data
"7/18/2023 2:03:47 PM +00:00",,,,,"7/18/2023 2:04:01 PM +00:00",How To Decode IPhone Analytics Data? - Detailed Guide - AnswerCatch,"https://answercatch.com/how-to-decode-iphone-analytics-data/",how to decode iphone analytics data
"7/18/2023 2:03:39 PM +00:00",,,,,,,,how to decode iphone xs network
"7/18/2023 1:08:35 PM +00:00",,,,,"7/18/2023 1:09:39 PM +00:00",Cybersecurity Free Course | Learn the Basics of Cyber Security,"https://www.simplilearn.com/learn-cyber-security-basics-skillup",cybersecurity for beginners free
"7/18/2023 1:08:35 PM +00:00",,,,,"7/18/2023 1:08:44 PM +00:00",Free Cyber Security Training & Resources | SANS Institute,"https://www.sans.org/cyberaces/",cybersecurity for beginners free
"7/18/2023 1:08:29 PM +00:00",,,,,,,,cybersecurity for beginners
"7/18/2023 1:08:06 PM +00:00",,,,,,,,cybersecurity for windows 11
"7/18/2023 1:07:13 PM +00:00",,,,,"7/18/2023 1:07:17 PM +00:00",Learn coding for free | Computer coding for beginners,"https://www.bing.com/aclick?ld=e8Zw7XLsQBe3wmQjFyy2F4iDVUCUxSX-bZbr6H0qgYFBy2Ml1-84gFJ9GGutedJtnf6PtqRjUBdsx1NKFevLywOYGmbvhVKjTDcywn0JDwrzVkhJIDzJIZzjIbbjEvLmBHIsUWYOQ2mY1jsBQvT0A2D5jr8oI8Dd7bL0G5Jo1xADBR07kjOR5wUAYHCvx9upddHvZPgA&u=aHR0cHMlM2ElMmYlMmZjb2RlZmluaXR5LmNvbSUyZmZ1bm5lbCUyZnF1aXolM2Z1dG1fc291cmNlJTNkYmluZyUyNnV0bV9tZWRpdW0lM2RjcGMlMjZ1dG1fY2FtcGFpZ24lM2Q1NjY3NTgwNTQlMjZ1dG1fY29udGVudCUzZDExODg1NzM3NjM3MjYwMTUlMjZ1dG1fdGVybSUzZGZyZWUlMjUyMGNvZGluZyUyNTIwY2xhc3NlcyUyNTIwb25saW5lJTI2bXNjbGtpZCUzZGRjOGJjZGM2ODQzMTE3NmY1NDQ0YTk3MDBhYjBmM2Y2&rlid=dc8bcdc68431176f5444a9700ab0f3f6",coding lessons online free
"7/18/2023 1:05:55 PM +00:00",,,,,,,,best way to set up 401k contributions
"7/18/2023 1:04:16 PM +00:00",,,,,,,,thumbnail extension
"7/18/2023 1:03:26 PM +00:00",,,,,"7/18/2023 1:04:01 PM +00:00",Free Investment Classes for Learning How to Invest - SmartAsset,"https://smartasset.com/investing/free-investment-classes",free investing courses for beginners
"7/18/2023 1:03:02 PM +00:00",,,,,,,,investing for beginners
"7/18/2023 12:55:52 PM +00:00",,,,,"7/18/2023 12:56:38 PM +00:00",Free Online Analytics Courses | Certified Free Courses,"https://www.bing.com/aclick?ld=e8AcXy3H_WB0snINPeMPXKNjVUCUx7WWojn20t35ZYmRTOvQz8SXPV2zedCLPmpW69jY1hqcx0-9bc5S4PwIdPUHumocrYziO2FGNPYCerlkT9UXxPoqoZpIyDLt13tSZTJL71hgByqJzVIRZD3FpdSxZe_W0s0MUFis3Jfl9NcGnnhUtj3hDJjJECEBBVHbop7c4hFg&u=aHR0cHMlM2ElMmYlMmZhbGlzb24uY29tJTJmdGFnJTJmYW5hbHl0aWNzJTNmdXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkNDM2MzQ3MjM5JTI2dXRtX2NvbnRlbnQlM2QxMzUzNTAwNjU1ODgzMjUzJTI2dXRtX3Rlcm0lM2Rrd2QtODQ1OTQ5MzE5NjA2MDclM2Fsb2MtMTkwJTI2bXNjbGtpZCUzZDlkMjAwZjFkNDc3MTEwMWMyNGY1NmJhYmNjYTZkMDhi&rlid=9d200f1d4771101c24f56babcca6d08b",learn how to decode analytics free online
"7/18/2023 12:55:40 PM +00:00",,,,,,,,learn how to decode analytics
"7/18/2023 12:55:01 PM +00:00",,,,,,,,learn how to code for free
"7/18/2023 12:54:02 PM +00:00",,,,,,,,learn how to code for free
"7/18/2023 12:48:39 PM +00:00",,,,,"7/18/2023 12:50:17 PM +00:00",How To Decode iPhone Analytics Data? (3 Pro Methods),"https://appleminati.com/how-to-decode-iphone-analytics-data/",decoding iphone analytics
"7/18/2023 12:48:39 PM +00:00",,,,,"7/18/2023 12:49:42 PM +00:00",How to Decode iPhone Analytics Data – TechCult,"https://techcult.com/how-to-decode-iphone-analytics-data/",decoding iphone analytics
"7/18/2023 12:37:12 PM +00:00",,,,,"7/18/2023 12:37:58 PM +00:00",How to Decode iPhone Analytics Data – TechCult,"https://techcult.com/how-to-decode-iphone-analytics-data/",decoding iphone analytics
"7/18/2023 10:35:00 AM +00:00",,,,,,,,decoding iphone analytics
"7/18/2023 10:31:19 AM +00:00",,,,,"7/18/2023 10:32:45 AM +00:00","Share analytics, diagnostics, and usage information with Apple","https://support.apple.com/en-us/HT202100",apple iphone  analytics without coding
"7/18/2023 10:31:19 AM +00:00",,,,,"7/18/2023 10:31:51 AM +00:00",Is it normal to see no coding in analytic… - Apple Community,"https://discussions.apple.com/thread/254356829",apple iphone  analytics without coding
"7/18/2023 10:31:19 AM +00:00",,,,,"7/18/2023 10:31:34 AM +00:00",Apple analytics data sent with or without consent; lawsuit filed - 9to5Mac,"https://9to5mac.com/2022/11/14/apple-analytics-data-sent-from-iphones-with-or-without-consent-class-action-lawsuit-filed/",apple iphone  analytics without coding
"7/18/2023 10:30:28 AM +00:00",,,,,"7/18/2023 10:30:38 AM +00:00",Data Analytics for Beginners | Learn to Code with Codefinity,"https://www.bing.com/aclick?ld=e8xJos6DAINvbBbdQsg1mNLzVUCUwxsKAlX5TQ9POUPWlcw5pq7AzU_K1tHF4khlJ3joyyq-VYSaS0RFWXw_S2T830KEXr3yGMCo1eklpz6-BrboYN5z7q5DaLZsczNMiq1SOzOIQ4SxEVeD3LYQDYic4YPyPzpIJYtXBI0VDTVWZ6qTE5j8W_Hja8LdptTVw9pcwZYg&u=aHR0cHMlM2ElMmYlMmZjb2RlZmluaXR5LmNvbSUyZnN0YXJ0JTJmdjIlM2Z1dG1fc291cmNlJTNkYmluZyUyNnV0bV9tZWRpdW0lM2RjcGMlMjZ1dG1fY2FtcGFpZ24lM2Q1NjY3NTgwNTQlMjZ1dG1fY29udGVudCUzZDExNzY0NzkxMzYxODQ2OTIlMjZ1dG1fdGVybSUzZGFuYWx5dGljJTI1MjBkYXRhJTI2bXNjbGtpZCUzZGI2ZTE2YjZiNmFhMTFiOWIyZDkzMGZkZDAzNjUwNzA1&rlid=b6e16b6b6aa11b9b2d930fdd03650705",data analytics without coding
"7/18/2023 8:33:39 AM +00:00",,,,,"7/18/2023 8:33:45 AM +00:00",Authentication Solution | Passwordless Authentication,"https://www.bing.com/aclick?ld=e8lmd9_g9c_l8m2qjhQ_oiYDVUCUxf3F4-pt-ZnYfs17znkeOZBaS_kDhJH8DSgP1bfdjcI5arccVFDhrXTDDc_wxlbnl1v1G0uiAUX85HfG2f8wuU8N7pbDovooKJxJMd6-VH1B7YTFoI8m-ipZ1a46jrfV-WxKrLzgWNxff44CYJvEzX5G2Im7RffdnB4UN_9kIELA&u=aHR0cHMlM2ElMmYlMmZ3d3cuZGVzY29wZS5jb20lMmZzaWduLXVwLTElM2Z1dG1fc291cmNlJTNkYmluZyUyNnV0bV9zb3VyY2VfcGxhdGZvcm0lM2RCaW5nQWRzJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jYW1wYWlnbiUzZCUyNnV0bV90ZXJtJTNkYXV0aGVudGljYXRpb24lMjUyMHNvbHV0aW9uJTI2aHNhX2FjYyUzZDIyNDE5MjMxJTI2aHNhX2NhbSUzZDUxODQ4NjE1MiUyNmhzYV9ncnAlM2QxMzI2MDEyNjY4MjMzNTAwJTI2aHNhX2FkJTNkJTI2aHNhX3NyYyUzZG8lMjZoc2FfdGd0JTNka3dkLTgyODc2NzE1MDcxNzk0JTNhbG9jLTE5MCUyNmhzYV9rdyUzZGF1dGhlbnRpY2F0aW9uJTI1MjBzb2x1dGlvbiUyNmhzYV9tdCUzZHAlMjZoc2FfbmV0JTNkYmluZyUyNmhzYV92ZXIlM2QzJTI2bXNjbGtpZCUzZDVlMDM1MDAwNjY2MDE2MmRmM2VhMzRiNjI4MDNmZjI5JTI2dXRtX2NvbnRlbnQlM2RTb2x1dGlvbiUyNTIwU2Vla2Vy&rlid=5e0350006660162df3ea34b62803ff29",account authentication dialogue app
"7/18/2023 8:30:20 AM +00:00",,,,,"7/18/2023 8:31:46 AM +00:00",TCC exploit in System Diagnosis | Apple Developer Forums,"https://developer.apple.com/forums/thread/723873",aauiviewservice
"7/18/2023 8:30:20 AM +00:00",,,,,"7/18/2023 8:30:43 AM +00:00",UIViewController | Apple Developer Documentation,"https://developer.apple.com/documentation/uikit/uiviewcontroller",aauiviewservice
"7/18/2023 5:41:38 AM +00:00",,,,,"7/18/2023 5:43:54 AM +00:00",Free Audio Recording Software Download | Audio Recording for PC and Mac,"https://www.bing.com/aclick?ld=e8t8HlsvrYz-F4sbh7YqCPPzVUCUxHwPNoHA4XTdQ5A4x0ntNebFMJWCjo_rQ-PmjcrZtrklIx0OfblQKdHdIbc6OqXim63wz0IHghpe3kbfP7NvLwKqwTiqtWDqBCzQ2Mp8ArmtFt5bvzM6T7W4i5dYYDUQ82snT4Z2Cvf9lRBEPrpUr2vDYKG9kxtO6D8qwAVAGWPw&u=aHR0cHMlM2ElMmYlMmZ3d3cubmNoLmNvbS5hdSUyZnNvZnR3YXJlJTJmc291bmRyZWMuaHRtbCUzZmt3JTNkZnJlZSUyNTIwYXVkaW8lMjUyMHJlY29yZGluZyUyNTIwc29mdHdhcmUlMjUyMGRvd25sb2FkJTI2bXNjbGtpZCUzZGFiMzdmYTMzM2U5YTFmNGIwODM4OWU4NTE4ODg3MzhhJTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkRU4tQzElMjZ1dG1fdGVybSUzZGZyZWUlMjUyMGF1ZGlvJTI1MjByZWNvcmRpbmclMjUyMHNvZnR3YXJlJTI1MjBkb3dubG9hZCUyNnV0bV9jb250ZW50JTNkU291bmRSZWM&rlid=ab37fa333e9a1f4b08389e851888738a",sensitive voice recorder for iphone app free
"7/18/2023 5:41:38 AM +00:00",,,,,"7/18/2023 5:41:56 AM +00:00",Best Voice Recorder Apps for iPhone | Paid and Free Apps | Rev,"https://www.rev.com/blog/product-features/10-best-voice-recorder-apps-for-iphone",sensitive voice recorder for iphone app free
"7/18/2023 5:37:22 AM +00:00",,,,,"7/18/2023 5:41:02 AM +00:00",Top 12 High Sensitive Voice Recorders | Compare Side By Side (2022),"https://whywelikethis.com/best-high-sensitive-voice-recorders/",sensitive voice recorder for Iphone free
"7/18/2023 5:37:22 AM +00:00",,,,,"7/18/2023 5:37:59 AM +00:00",Best Voice Recorder Apps for iPhone | Paid and Free Apps | Rev,"https://www.rev.com/blog/product-features/10-best-voice-recorder-apps-for-iphone",sensitive voice recorder for Iphone free
"7/18/2023 5:37:22 AM +00:00",,,,,"7/18/2023 5:37:50 AM +00:00",Voice Recorder & Audio Editor 9+ - App Store,"https://apps.apple.com/us/app/voice-recorder-audio-editor/id685310398",sensitive voice recorder for Iphone free
"7/18/2023 5:29:53 AM +00:00",,,,,"7/18/2023 5:30:10 AM +00:00",Best voice recorder apps for iPhone in 2023 - iGeeksBlog,"https://www.igeeksblog.com/best-voice-recorder-iphone-apps/",best voice recorder app for iphone free
"7/18/2023 5:28:13 AM +00:00",,,,,"7/18/2023 5:28:26 AM +00:00",Best voice recorder apps for iPhone in 2023 - iGeeksBlog,"https://www.igeeksblog.com/best-voice-recorder-iphone-apps/",free iphone voice recorder app
"7/18/2023 5:26:25 AM +00:00",,,,,,,,iphone transcribe voice memo
"7/18/2023 5:24:37 AM +00:00",,,,,"7/18/2023 5:25:37 AM +00:00",Best Apps for Voice to Text Transcription on iPhone and iPad in 2022,"https://www.imore.com/best-apps-transcribing-voice-text",best voice recorder transcription app iphone free
"7/18/2023 5:24:37 AM +00:00",,,,,"7/18/2023 5:24:50 AM +00:00",The 6 Best Dictation Apps for iPhone - MUO,"https://www.makeuseof.com/best-dictation-apps-iphone/",best voice recorder transcription app iphone free
"7/18/2023 5:23:50 AM +00:00",,,,,"7/18/2023 5:23:57 AM +00:00",Best Apps for Voice to Text Transcription on iPhone and iPad in 2022,"https://www.imore.com/best-apps-transcribing-voice-text",best voice recorder transcription app iphone
"7/18/2023 5:23:27 AM +00:00",,,,,,,,best voice recorder transcription app iphone
"7/18/2023 5:22:48 AM +00:00",,,,,,,,best voice transcription apps for iphone
"7/18/2023 5:15:59 AM +00:00",,,,,"7/18/2023 5:16:29 AM +00:00","Windows Hello ""This option is currently unavailable""","https://answers.microsoft.com/en-us/windows/forum/all/windows-hello-this-option-is-currently-unavailable/bd4aa20f-049a-42ec-a982-43ae9a88825d",windows facial recognition not available
"7/18/2023 5:11:33 AM +00:00",,,,,,,,is quick assist safe
"7/18/2023 5:06:30 AM +00:00",,,,,"7/18/2023 5:06:59 AM +00:00",Windows Hello for Business cloud Kerberos trust deployment - Windows ...,"https://learn.microsoft.com/en-us/windows/security/identity-protection/hello-for-business/hello-hybrid-cloud-kerberos-trust",user account has cloud tgt not tested
"7/18/2023 5:04:43 AM +00:00",,,,,,,,what stands for aad in microsoft
"7/18/2023 5:01:30 AM +00:00",,,,,,,,what is snap in windows 11
"7/18/2023 4:22:33 AM +00:00",,,,,,,,windows hello windows 11 site:microsoft.com
"7/18/2023 3:08:16 AM +00:00",,,,,,,,yoru account
"7/18/2023 2:48:30 AM +00:00",,,,,,,,Sign in to Windows 11
"7/18/2023 2:43:38 AM +00:00",,,,,,,,windows hello windows 11 site:microsoft.com
"7/18/2023 2:27:03 AM +00:00",,,,,,,,default windows camera driver
"7/18/2023 2:26:55 AM +00:00",,,,,,,,default windows
"7/18/2023 2:10:10 AM +00:00",,,,,"7/18/2023 2:11:05 AM +00:00",Learn about Windows Hello and set it up - Microsoft Support,"https://support.microsoft.com/en-us/windows/learn-about-windows-hello-and-set-it-up-dae28983-8242-bb2a-d3d1-87c9d265a5f0",windows hello windows 11 site:microsoft.com
"7/18/2023 1:56:22 AM +00:00",,,,,,,,Fix network connection issues in Windows 11
"7/18/2023 1:01:32 AM +00:00",,,,,,,,purchase id
"7/18/2023 12:22:39 AM +00:00",,,,,,,,"https://www.microsoft365.com store"
"7/18/2023 12:16:10 AM +00:00",,,,,"7/18/2023 12:16:14 AM +00:00",Download PDF Editor Program,"https://www.bing.com/aclick?ld=e80ePxSEOUwZC0l0EB24FjeTVUCUzxRQgxf-gJ6G7X986SSawgzqsRKO4v0T61wN0WhwwxoS0GbWuNGphqEvRTEPQjUNOZRbxRwAc1tLyfGxUV4D2Ni1N0hstPT6mjSAZu99yg2N7GPuY1qAj8xuIdrwXVuzSQIKn1GyxXHpkEtGPWm721mJRe9x0uvK8AvxSp_hWPGA&u=aHR0cHMlM2ElMmYlMmZ3d3cucGRmLWZvcm1hdC5jb20lMmZ3ZWIlMmZlbiUyZnVjJTJmJTNmY21wJTNkcGRmc19kaXJfYl91c19zX2FfdWMlMjZrZXkxJTNkcGRmUHJvZ3JhbSUyNmtleTIlM2RwZGZQcm9ncmFtMG0wTDFYWHByb2cyMzA0MDclMjZtc2c0JTNkUERGJTJiRWRpdG9yJTJiUHJvZ3JhbSUyYi0lMmJORVchJTI2bXNnNSUzZCUyNmJ0bjElM2RET1dOTE9BRCUyYk5PVyUyNmJ0bjIlM2RSYXBpZCUyYkluc3RhbGxhdGlvbiUyNnVpZCUzZDEwMTY3MzYlMjZrZXliJTNkcF9wZGYlMjUyMHByb2dyYW0lMjZtc2Nsa2lkJTNkZmI4OGI4ZWY2NzJmMTk4ZTY0YjVkYzVhYmVlNTlhMGMlMjZ1dG1fc291cmNlJTNkYmluZyUyNnV0bV9tZWRpdW0lM2RjcGMlMjZ1dG1fY2FtcGFpZ24lM2RwZGZzX2Rpcl9iX3VzX3NfYV91YyUyNnV0bV90ZXJtJTNkcGRmJTI1MjBwcm9ncmFtJTI2dXRtX2NvbnRlbnQlM2RwZGZQcm9ncmFt&rlid=fb88b8ef672f198e64b5dc5abee59a0c",microsoft pdf opener
"7/18/2023 12:15:24 AM +00:00",,,,,,,,adobe acrobat
"7/17/2023 8:09:31 PM +00:00",,,,,"7/17/2023 8:09:51 PM +00:00",Frederick's of Hollywood | Sexy Lingerie With Confidence,"https://www.bing.com/aclick?ld=e88pF7Nqde2ZSrA8fFv_rL9DVUCUzA10ug7Y12nWp661f2NavoPJJ3l0H8tQDroVPQa9GRDsYptX1WUtQMvbLYlZ9NtyYn8qoiKQKBDa6Isws71IgLEQqgF7Rzb5V9iEnYXDLXTiTmULNWLgewX7hSz-mIxuL90rnCHRodprG2j_gCZXw0Vo55hQnE5IIrKOkMLogDsw&u=aHR0cHMlM2ElMmYlMmZ3d3cuZnJlZGVyaWNrcy5jb20lMmYlM2Ztc2Nsa2lkJTNkZDA0OWJmZGIzYWQ0MWFlMjUwNjlkYjZlYTUyZmNiMDMlMjZ1dG1fc291cmNlJTNkYmluZyUyNnV0bV9tZWRpdW0lM2RjcGMlMjZ1dG1fY2FtcGFpZ24lM2RCcmFuZCUyNTIwLSUyNTIwRVglMjUyMC0lMjUyMEZyZWRlcmlja3MlMjUyMG9mJTI1MjBIb2xseXdvb2QlMjUyMChVUDIwKSUyNnV0bV90ZXJtJTNkZnJlZGVyaWNrJTI3cyUyNTIwb2YlMjUyMGhvbGx5d29vZCUyNnV0bV9jb250ZW50JTNkRnJlZGVyaWNrJTI3cyUyNTIwb2YlMjUyMEhvbGx5d29vZCUyNTIwLSUyNTIwQUxPTkU&rlid=d049bfdb3ad41ae25069db6ea52fcb03",frederick's of hollywood
"7/17/2023 8:07:33 PM +00:00",,,,,"7/17/2023 8:07:56 PM +00:00",Learn about Windows Hello and set it up - Microsoft Support,"https://support.microsoft.com/en-us/windows/learn-about-windows-hello-and-set-it-up-dae28983-8242-bb2a-d3d1-87c9d265a5f0",windows hello face camera
"7/17/2023 8:07:22 PM +00:00",,,,,,,,windows hello face
"7/17/2023 8:06:44 PM +00:00",,,,,,,,windows hello windows 11 site:microsoft.com
"7/17/2023 8:05:00 PM +00:00",,,,,,,,windows hello windows 11 site:microsoft.com
"7/17/2023 8:04:02 PM +00:00",,,,,"7/17/2023 8:04:07 PM +00:00",Learn about Windows Hello and set it up - Microsoft Support,"https://support.microsoft.com/en-us/windows/learn-about-windows-hello-and-set-it-up-dae28983-8242-bb2a-d3d1-87c9d265a5f0",microsoft facial recognition
"7/17/2023 8:03:41 PM +00:00",,,,,,,,microsoft facial recognition
"7/17/2023 8:02:57 PM +00:00",,,,,,,,"Surface Pro 9, 256GB SSD, 12th Gen Intel Core I5, 8GB RAM, Sapphire, Microsoft Laptop Computer, 2 in 1"
"7/17/2023 8:02:40 PM +00:00",,,,,,,,microsoft store
"7/17/2023 7:53:11 PM +00:00",,,,,,,,bark shop free shipping code?
"7/17/2023 6:15:54 PM +00:00",,,,,,,,national tax advisory services scam
"7/17/2023 6:15:00 PM +00:00",,,,,,,,national tax advisory services
"7/17/2023 6:12:25 PM +00:00",,,,,"7/17/2023 6:12:39 PM +00:00",Enter Number & See Owner Name,"https://www.bing.com/aclick?ld=e8Re8qXKrprhS2h6ga6bQNLTVUCUxZeZq28zBZ6S2mR25x7uoPgivD27f6qBfeG6swciaTfN18NexQFPSKrhTi2lsXkGbw0Fg3GKSVbiTNMeVIKC9qwlalCbnAo8gwlBY9AyTI19tgChDOdZ6FhhNIRPY_R-LS-VbidoG-2d5UMQIHT4QDzqx0mHb2fY5Ovq0xo3bghw&u=aHR0cHMlM2ElMmYlMmZ3d3cucHVibGljZGF0YWNoZWNrLmNvbSUyZnJwbCUyZmluZGV4MiUzZmMlM2QyMTUlMjZzY24lM2RCaW5ncnBsUERDJTI2c2NhJTNkUlBMJTI2c2NzJTNkZnJlZSUyNTIwcGhvbmUlMjUyMG51bWJlcnMlMjUyMGxvb2t1cCUyNm1zY2xraWQlM2QxYjIzMDNlZDIzYWYxNjFlOGQ3OTY3NThhNzI2NjlkNw&rlid=1b2303ed23af161e8d796758a72669d7",free phone number lookup
"7/17/2023 6:08:27 PM +00:00",,,,,"7/17/2023 6:08:31 PM +00:00",BeenVerified® Official Site | BeenVerified® Account,"https://www.bing.com/aclick?ld=e8H9KdrC1eJGh3QYCE09NJnzVUCUytKQeP1abYk4-xQ0qKWSgoAbWS8bn-YWm42sHFUyo6Jvi53ja31QwgsDHSryCPioS4Jhtw5bt4gRK9wtrs19XLNqsv6v6dfTOAheHRFnPs_0dMFp0DgZz3RSFYIzHtpc_Vk-ol1YnMwmAswtlTuTiCp2b2dk8RTWHD7b3fQznXfg&u=aHR0cHMlM2ElMmYlMmZ3d3cuYmVlbnZlcmlmaWVkLmNvbSUyZiUzZmJfYWRncm91cCUzZE1haW4lMjZiX2FkZ3JvdXBpZCUzZDE2MjQ0ODE2MDIlMjZiX2FkaWQlM2Q4MzI4ODExOTY5NTYzMiUyNmJfY2FtcGFpZ24lM2RCVl9QUExfU0VBX0JSRF9CRFRfRXhhY3RfQiUyNmJfY2FtcGFpZ25pZCUzZDI2Mjc0MTg1JTI2Yl9pc3Byb2R1Y3QlM2QlMjZiX3Byb2R1Y3RpZCUzZCUyNmJfdGVybSUzZGJlZW52ZXJpZmllZCUyNmJfdGVybWlkJTNka3dkLTI0ODIwNDI4MTIwJTNhbG9jLTE5MCUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jYW1wYWlnbiUzZEJWX1BQTF9TRUFfQlJEX0JEVF9FeGFjdF9CJTI2dXRtX3Rlcm0lM2RiZWVudmVyaWZpZWQlMjZ1dG1fY29udGVudCUzZCUyNm1hdGNodHlwZSUzZGUlMjZhZGdyb3VwJTNkMTYyNDQ4MTYwMiUyNmRldmljZSUzZGMlMjZtc2Nsa2lkJTNkZDdmNDlkNjllZDAwMWQxMjVlNzVmOWRjNmU5YmQxZTg&rlid=d7f49d69ed001d125e75f9dc6e9bd1e8",beenverified
"7/17/2023 5:56:49 PM +00:00",,,,,"7/17/2023 5:57:14 PM +00:00",About software updates for Apple devices - Apple Support,"https://support.apple.com/guide/deployment/about-software-updates-depc4c80847a/web",how to see if your apple product has more software updates
"7/17/2023 5:52:50 PM +00:00",,,,,"7/17/2023 5:53:15 PM +00:00",FCC ID Search | Federal Communications Commission,"https://www.fcc.gov/oet/ea/fccid",fcc id meaning
"7/17/2023 5:36:54 PM +00:00",,,,,,,,what is a dns server
"7/17/2023 5:35:39 PM +00:00",,,,,,,,prime activation text scam 
"7/17/2023 5:35:15 PM +00:00",,,,,,,,prime activation scam
"7/17/2023 5:34:53 PM +00:00",,,,,,,,718-288-4669
"7/17/2023 5:33:35 PM +00:00",,,,,,,,prime activation scam
